pflanzen_id,deutscher_name,facet,canonical,ist_stil
KR000142,Asiasalat Mizuna,kombiniert_mit,Koriander,
KR000143,Mibuna,laenderkueche,japanisch,0
KR000143,Mibuna,laenderkueche,koreanisch,0
KR000143,Mibuna,passt_zu,Sesam,
KR000143,Mibuna,passt_zu,Sojasauce,
KR000143,Mibuna,passt_zu,Pilz,
KR000143,Mibuna,passt_zu,Tofu,
KR000143,Mibuna,passt_zu,Nudeln,
KR000143,Mibuna,kombiniert_mit,Ingwer,
KR000143,Mibuna,kombiniert_mit,Frühlingszwiebel,
KR000143,Mibuna,kombiniert_mit,Chili,
KR000143,Mibuna,kombiniert_mit,Koriander,
KR000144,Tatsoi,laenderkueche,chinesisch,0
KR000144,Tatsoi,laenderkueche,japanisch,0
KR000144,Tatsoi,laenderkueche,koreanisch,0
KR000144,Tatsoi,passt_zu,Knoblauch,
KR000144,Tatsoi,passt_zu,Sojasauce,
KR000144,Tatsoi,passt_zu,Sesam,
KR000144,Tatsoi,passt_zu,Pilz,
KR000144,Tatsoi,passt_zu,Nudeln,
KR000144,Tatsoi,kombiniert_mit,Pak Choi,
KR000144,Tatsoi,kombiniert_mit,Frühlingszwiebel,
KR000144,Tatsoi,kombiniert_mit,Ingwer,
KR000145,Pak Choi,laenderkueche,chinesisch,0
KR000145,Pak Choi,laenderkueche,japanisch,0
KR000145,Pak Choi,laenderkueche,koreanisch,0
KR000145,Pak Choi,passt_zu,Sojasauce,
KR000145,Pak Choi,passt_zu,Ingwer,
KR000145,Pak Choi,passt_zu,Knoblauch,
KR000145,Pak Choi,passt_zu,Sesam,
KR000145,Pak Choi,passt_zu,Pilz,
KR000145,Pak Choi,passt_zu,Nudeln,
KR000145,Pak Choi,kombiniert_mit,Frühlingszwiebel,
KR000145,Pak Choi,kombiniert_mit,Chili,
KR000145,Pak Choi,kombiniert_mit,Koriander,
KR000146,Komatsuna,laenderkueche,japanisch,0
KR000146,Komatsuna,laenderkueche,chinesisch,0
KR000146,Komatsuna,laenderkueche,koreanisch,0
KR000146,Komatsuna,passt_zu,Sojasauce,
KR000146,Komatsuna,passt_zu,Sesam,
KR000146,Komatsuna,passt_zu,Pilz,
KR000146,Komatsuna,passt_zu,Tofu,
KR000146,Komatsuna,passt_zu,Nudeln,
KR000146,Komatsuna,kombiniert_mit,Ingwer,
KR000146,Komatsuna,kombiniert_mit,Frühlingszwiebel,
KR000146,Komatsuna,kombiniert_mit,Knoblauch,
KR000146,Komatsuna,kombiniert_mit,Miso,
KR000147,Kai Lan,laenderkueche,chinesisch,0
KR000147,Kai Lan,laenderkueche,chinesisch,0
KR000147,Kai Lan,laenderkueche,südostasiatisch,0
KR000147,Kai Lan,passt_zu,Austernsauce,
KR000147,Kai Lan,passt_zu,Knoblauch,
KR000147,Kai Lan,passt_zu,Ingwer,
KR000147,Kai Lan,passt_zu,Reis,
KR000147,Kai Lan,passt_zu,Rind,
KR000147,Kai Lan,kombiniert_mit,Sesam,
KR000147,Kai Lan,kombiniert_mit,Frühlingszwiebel,
KR000147,Kai Lan,kombiniert_mit,Sojasauce,
KR000147,Kai Lan,kombiniert_mit,Chili,
KR000148,Choy Sum,laenderkueche,chinesisch,0
KR000148,Choy Sum,laenderkueche,chinesisch,0
KR000148,Choy Sum,laenderkueche,südostasiatisch,0
KR000148,Choy Sum,passt_zu,Knoblauch,
KR000148,Choy Sum,passt_zu,Austernsauce,
KR000148,Choy Sum,passt_zu,Ingwer,
KR000148,Choy Sum,passt_zu,Nudeln,
KR000148,Choy Sum,passt_zu,Tofu,
KR000148,Choy Sum,kombiniert_mit,Sesam,
KR000148,Choy Sum,kombiniert_mit,Frühlingszwiebel,
KR000148,Choy Sum,kombiniert_mit,Sojasauce,
KR000148,Choy Sum,kombiniert_mit,Chili,
KR000149,Amaranth-Blatt,laenderkueche,indisch,0
KR000149,Amaranth-Blatt,laenderkueche,karibisch,0
KR000149,Amaranth-Blatt,laenderkueche,westafrikanisch,0
KR000149,Amaranth-Blatt,passt_zu,Knoblauch,
KR000149,Amaranth-Blatt,passt_zu,Chili,
KR000149,Amaranth-Blatt,passt_zu,Kokos,
KR000149,Amaranth-Blatt,passt_zu,Linse,
KR000149,Amaranth-Blatt,passt_zu,Tomate,
KR000149,Amaranth-Blatt,kombiniert_mit,Zwiebel,
KR000149,Amaranth-Blatt,kombiniert_mit,Kreuzkümmel,
KR000149,Amaranth-Blatt,kombiniert_mit,Koriander,
KR000149,Amaranth-Blatt,kombiniert_mit,Ingwer,
KR000150,Wasserspinat,laenderkueche,südostasiatisch,0
KR000150,Wasserspinat,laenderkueche,südostasiatisch,0
KR000150,Wasserspinat,laenderkueche,chinesisch,0
KR000150,Wasserspinat,passt_zu,Knoblauch,
KR000150,Wasserspinat,passt_zu,Chili,
KR000150,Wasserspinat,passt_zu,Fischsauce,
KR000150,Wasserspinat,passt_zu,Reis,
KR000150,Wasserspinat,passt_zu,Tofu,
KR000150,Wasserspinat,kombiniert_mit,Sojasauce,
KR000150,Wasserspinat,kombiniert_mit,Ingwer,
KR000150,Wasserspinat,kombiniert_mit,Sesam,
KR000150,Wasserspinat,kombiniert_mit,Frühlingszwiebel,
KR000151,Weißkohl,laenderkueche,deutsch,0
KR000151,Weißkohl,laenderkueche,osteuropäisch,0
KR000151,Weißkohl,laenderkueche,koreanisch,0
KR000151,Weißkohl,passt_zu,Kümmel,
KR000151,Weißkohl,passt_zu,Speck,
KR000151,Weißkohl,passt_zu,Apfel,
KR000151,Weißkohl,passt_zu,Kartoffel,
KR000151,Weißkohl,passt_zu,Essig,
KR000151,Weißkohl,passt_zu,Senf,
KR000151,Weißkohl,kombiniert_mit,Kümmel,
KR000151,Weißkohl,kombiniert_mit,Zwiebel,
KR000151,Weißkohl,kombiniert_mit,Apfel,
KR000151,Weißkohl,kombiniert_mit,Speck,
KR000152,Rotkohl,laenderkueche,deutsch,0
KR000152,Rotkohl,laenderkueche,mitteleuropäisch,0
KR000152,Rotkohl,passt_zu,Apfel,
KR000152,Rotkohl,passt_zu,Nelke,
KR000152,Rotkohl,passt_zu,Zimt,
KR000152,Rotkohl,passt_zu,Essig,
KR000152,Rotkohl,passt_zu,Gans,
KR000152,Rotkohl,passt_zu,Kartoffel,
KR000152,Rotkohl,kombiniert_mit,Zwiebel,
KR000152,Rotkohl,kombiniert_mit,Apfel,
KR000152,Rotkohl,kombiniert_mit,Nelke,
KR000153,Wirsing,laenderkueche,deutsch,0
KR000153,Wirsing,laenderkueche,mitteleuropäisch,0
KR000153,Wirsing,passt_zu,Kartoffel,
KR000153,Wirsing,passt_zu,Sahne,
KR000153,Wirsing,passt_zu,Speck,
KR000153,Wirsing,passt_zu,Muskat,
KR000153,Wirsing,passt_zu,Senf,
KR000153,Wirsing,kombiniert_mit,Zwiebel,
KR000153,Wirsing,kombiniert_mit,Knoblauch,
KR000153,Wirsing,kombiniert_mit,Muskat,
KR000154,Spitzkohl,laenderkueche,mitteleuropäisch,0
KR000154,Spitzkohl,passt_zu,Butter,
KR000154,Spitzkohl,passt_zu,Kümmel,
KR000154,Spitzkohl,passt_zu,Sahne,
KR000154,Spitzkohl,passt_zu,Speck,
KR000154,Spitzkohl,passt_zu,Kartoffel,
KR000154,Spitzkohl,kombiniert_mit,Zwiebel,
KR000154,Spitzkohl,kombiniert_mit,Kümmel,
KR000154,Spitzkohl,kombiniert_mit,Dill,
KR000155,Grünkohl,laenderkueche,deutsch,0
KR000155,Grünkohl,laenderkueche,britisch,0
KR000155,Grünkohl,laenderkueche,nordamerikanisch,0
KR000155,Grünkohl,passt_zu,Kartoffel,
KR000155,Grünkohl,passt_zu,Speck,
KR000155,Grünkohl,passt_zu,Senf,
KR000155,Grünkohl,passt_zu,Knoblauch,
KR000155,Grünkohl,passt_zu,Bohnen,
KR000155,Grünkohl,passt_zu,Apfel,
KR000155,Grünkohl,kombiniert_mit,Zwiebel,
KR000155,Grünkohl,kombiniert_mit,Knoblauch,
KR000155,Grünkohl,kombiniert_mit,Chili,
KR000156,Palmkohl,laenderkueche,italienisch,0
KR000156,Palmkohl,laenderkueche,italienisch,0
KR000156,Palmkohl,laenderkueche,mediterran,0
KR000156,Palmkohl,passt_zu,Weiße Bohnen,
KR000156,Palmkohl,passt_zu,Knoblauch,
KR000156,Palmkohl,passt_zu,Tomate,
KR000156,Palmkohl,passt_zu,Parmesan,
KR000156,Palmkohl,passt_zu,Kartoffel,
KR000156,Palmkohl,kombiniert_mit,Rosmarin,
KR000156,Palmkohl,kombiniert_mit,Chili,
KR000156,Palmkohl,kombiniert_mit,Zwiebel,
KR000156,Palmkohl,kombiniert_mit,Petersilie,
KR000157,Rosenkohl,laenderkueche,mitteleuropäisch,0
KR000157,Rosenkohl,laenderkueche,britisch,0
KR000157,Rosenkohl,passt_zu,Butter,
KR000157,Rosenkohl,passt_zu,Speck,
KR000157,Rosenkohl,passt_zu,Maronen,
KR000157,Rosenkohl,passt_zu,Senf,
KR000157,Rosenkohl,passt_zu,Parmesan,
KR000157,Rosenkohl,kombiniert_mit,Knoblauch,
KR000157,Rosenkohl,kombiniert_mit,Zwiebel,
KR000157,Rosenkohl,kombiniert_mit,Muskat,
KR000158,Kohlrabi,laenderkueche,mitteleuropäisch,0
KR000158,Kohlrabi,passt_zu,Butter,
KR000158,Kohlrabi,passt_zu,Muskat,
KR000158,Kohlrabi,passt_zu,Petersilie,
KR000158,Kohlrabi,passt_zu,Sahne,
KR000158,Kohlrabi,passt_zu,Apfel,
KR000158,Kohlrabi,kombiniert_mit,Petersilie,
KR000158,Kohlrabi,kombiniert_mit,Schnittlauch,
KR000158,Kohlrabi,kombiniert_mit,Dill,
KR000159,Blumenkohl,laenderkueche,mitteleuropäisch,0
KR000159,Blumenkohl,laenderkueche,indisch,0
KR000159,Blumenkohl,laenderkueche,nahöstlich,0
KR000159,Blumenkohl,passt_zu,Butter,
KR000159,Blumenkohl,passt_zu,Muskat,
KR000159,Blumenkohl,passt_zu,Curry,
KR000159,Blumenkohl,passt_zu,Käse,
KR000159,Blumenkohl,passt_zu,Tahin,
KR000159,Blumenkohl,passt_zu,Zitrone,
KR000159,Blumenkohl,kombiniert_mit,Knoblauch,
KR000159,Blumenkohl,kombiniert_mit,Petersilie,
KR000159,Blumenkohl,kombiniert_mit,Curry,
KR000159,Blumenkohl,kombiniert_mit,Kreuzkümmel,
KR000160,Brokkoli,laenderkueche,mediterran,0
KR000160,Brokkoli,laenderkueche,asiatisch,0
KR000160,Brokkoli,laenderkueche,mitteleuropäisch,0
KR000160,Brokkoli,passt_zu,Knoblauch,
KR000160,Brokkoli,passt_zu,Zitrone,
KR000160,Brokkoli,passt_zu,Chili,
KR000160,Brokkoli,passt_zu,Sesam,
KR000160,Brokkoli,passt_zu,Käse,
KR000160,Brokkoli,passt_zu,Butter,
KR000160,Brokkoli,kombiniert_mit,Knoblauch,
KR000160,Brokkoli,kombiniert_mit,Chili,
KR000160,Brokkoli,kombiniert_mit,Zitrone,
KR000160,Brokkoli,kombiniert_mit,Petersilie,
KR000161,Romanesco,laenderkueche,italienisch,0
KR000161,Romanesco,laenderkueche,mediterran,0
KR000161,Romanesco,passt_zu,Butter,
KR000161,Romanesco,passt_zu,Parmesan,
KR000161,Romanesco,passt_zu,Zitrone,
KR000161,Romanesco,passt_zu,Knoblauch,
KR000161,Romanesco,passt_zu,Muskat,
KR000161,Romanesco,kombiniert_mit,Knoblauch,
KR000161,Romanesco,kombiniert_mit,Petersilie,
KR000161,Romanesco,kombiniert_mit,Zitrone,
KR000162,Stängelkohl,laenderkueche,italienisch,0
KR000162,Stängelkohl,laenderkueche,italienisch,0
KR000162,Stängelkohl,laenderkueche,mediterran,0
KR000162,Stängelkohl,passt_zu,Orecchiette,
KR000162,Stängelkohl,passt_zu,Knoblauch,
KR000162,Stängelkohl,passt_zu,Chili,
KR000162,Stängelkohl,passt_zu,Salsiccia,
KR000162,Stängelkohl,passt_zu,Bohnen,
KR000162,Stängelkohl,kombiniert_mit,Petersilie,
KR000162,Stängelkohl,kombiniert_mit,Zitrone,
KR000162,Stängelkohl,kombiniert_mit,Olivenöl,
KR000162,Stängelkohl,kombiniert_mit,Sardellen,
KR000163,Rübstiel,laenderkueche,deutsch,0
KR000163,Rübstiel,laenderkueche,deutsch,0
KR000163,Rübstiel,laenderkueche,mitteleuropäisch,0
KR000163,Rübstiel,passt_zu,Kartoffel,
KR000163,Rübstiel,passt_zu,Speck,
KR000163,Rübstiel,passt_zu,Sahne,
KR000163,Rübstiel,passt_zu,Senf,
KR000163,Rübstiel,passt_zu,Zwiebel,
KR000163,Rübstiel,kombiniert_mit,Petersilie,
KR000163,Rübstiel,kombiniert_mit,Muskat,
KR000163,Rübstiel,kombiniert_mit,Kümmel,
KR000163,Rübstiel,kombiniert_mit,Schnittlauch,
KR000164,Speiserübe,laenderkueche,mitteleuropäisch,0
KR000164,Speiserübe,laenderkueche,französisch,0
KR000164,Speiserübe,laenderkueche,skandinavisch,0
KR000164,Speiserübe,passt_zu,Butter,
KR000164,Speiserübe,passt_zu,Honig,
KR000164,Speiserübe,passt_zu,Kartoffel,
KR000164,Speiserübe,passt_zu,Speck,
KR000164,Speiserübe,passt_zu,Senf,
KR000164,Speiserübe,kombiniert_mit,Petersilie,
KR000164,Speiserübe,kombiniert_mit,Kümmel,
KR000164,Speiserübe,kombiniert_mit,Thymian,
KR000164,Speiserübe,kombiniert_mit,Muskat,
KR000165,Steckrübe,laenderkueche,deutsch,0
KR000165,Steckrübe,laenderkueche,skandinavisch,0
KR000165,Steckrübe,laenderkueche,britisch,0
KR000165,Steckrübe,passt_zu,Kartoffel,
KR000165,Steckrübe,passt_zu,Speck,
KR000165,Steckrübe,passt_zu,Muskat,
KR000165,Steckrübe,passt_zu,Apfel,
KR000165,Steckrübe,passt_zu,Senf,
KR000165,Steckrübe,kombiniert_mit,Petersilie,
KR000165,Steckrübe,kombiniert_mit,Kümmel,
KR000165,Steckrübe,kombiniert_mit,Lorbeer,
KR000165,Steckrübe,kombiniert_mit,Zwiebel,
KR000166,Möhre,laenderkueche,französisch,0
KR000166,Möhre,laenderkueche,mitteleuropäisch,0
KR000166,Möhre,laenderkueche,nordafrikanisch,0
KR000166,Möhre,laenderkueche,asiatisch,0
KR000166,Möhre,passt_zu,Butter,
KR000166,Möhre,passt_zu,Honig,
KR000166,Möhre,passt_zu,Ingwer,
KR000166,Möhre,passt_zu,Orange,
KR000166,Möhre,passt_zu,Kartoffel,
KR000166,Möhre,passt_zu,Erbse,
KR000166,Möhre,kombiniert_mit,Zwiebel,
KR000166,Möhre,kombiniert_mit,Petersilie,
KR000166,Möhre,kombiniert_mit,Dill,
KR000166,Möhre,kombiniert_mit,Kreuzkümmel,
KR000167,Pastinake,laenderkueche,mitteleuropäisch,0
KR000167,Pastinake,laenderkueche,britisch,0
KR000167,Pastinake,passt_zu,Butter,
KR000167,Pastinake,passt_zu,Sahne,
KR000167,Pastinake,passt_zu,Apfel,
KR000167,Pastinake,passt_zu,Kartoffel,
KR000167,Pastinake,passt_zu,Muskat,
KR000167,Pastinake,passt_zu,Lamm,
KR000167,Pastinake,kombiniert_mit,Möhre,
KR000167,Pastinake,kombiniert_mit,Petersilie,
KR000167,Pastinake,kombiniert_mit,Thymian,
KR000168,Petersilienwurzel,laenderkueche,mitteleuropäisch,0
KR000168,Petersilienwurzel,passt_zu,Suppengemüse,
KR000168,Petersilienwurzel,passt_zu,Kartoffel,
KR000168,Petersilienwurzel,passt_zu,Butter,
KR000168,Petersilienwurzel,passt_zu,Sahne,
KR000168,Petersilienwurzel,passt_zu,Pilz,
KR000168,Petersilienwurzel,kombiniert_mit,Möhre,
KR000168,Petersilienwurzel,kombiniert_mit,Sellerie,
KR000168,Petersilienwurzel,kombiniert_mit,Petersilie,
KR000169,Knollensellerie,laenderkueche,französisch,0
KR000169,Knollensellerie,laenderkueche,mitteleuropäisch,0
KR000169,Knollensellerie,passt_zu,Apfel,
KR000169,Knollensellerie,passt_zu,Walnuss,
KR000169,Knollensellerie,passt_zu,Sahne,
KR000169,Knollensellerie,passt_zu,Kartoffel,
KR000169,Knollensellerie,passt_zu,Trüffel,
KR000169,Knollensellerie,kombiniert_mit,Petersilie,
KR000169,Knollensellerie,kombiniert_mit,Muskat,
KR000169,Knollensellerie,kombiniert_mit,Zitrone,
KR000169,Knollensellerie,kombiniert_mit,Schalotte,
KR000170,Stangensellerie,laenderkueche,französisch,0
KR000170,Stangensellerie,laenderkueche,nordamerikanisch,0
KR000170,Stangensellerie,laenderkueche,mediterran,0
KR000170,Stangensellerie,passt_zu,Tomate,
KR000170,Stangensellerie,passt_zu,Erdnussbutter,
KR000170,Stangensellerie,passt_zu,Apfel,
KR000170,Stangensellerie,passt_zu,Zitrone,
KR000170,Stangensellerie,passt_zu,Suppengemüse,
KR000170,Stangensellerie,kombiniert_mit,Möhre,
KR000170,Stangensellerie,kombiniert_mit,Zwiebel,
KR000170,Stangensellerie,kombiniert_mit,Petersilie,
KR000170,Stangensellerie,kombiniert_mit,Dill,
KR000171,Schnittsellerie,laenderkueche,chinesisch,0
KR000171,Schnittsellerie,laenderkueche,balkanisch,0
KR000171,Schnittsellerie,passt_zu,Suppe,
KR000171,Schnittsellerie,passt_zu,Eintöpfe,
KR000171,Schnittsellerie,passt_zu,Kartoffel,
KR000171,Schnittsellerie,passt_zu,Tomatensaucen,
KR000171,Schnittsellerie,kombiniert_mit,Liebstöckel,
KR000171,Schnittsellerie,kombiniert_mit,Petersilie,
KR000171,Schnittsellerie,kombiniert_mit,Möhre,
KR000171,Schnittsellerie,kombiniert_mit,Zwiebel,
KR000172,Fenchelknolle,laenderkueche,italienisch,0
KR000172,Fenchelknolle,laenderkueche,mediterran,0
KR000172,Fenchelknolle,passt_zu,Orange,
KR000172,Fenchelknolle,passt_zu,Zitrone,
KR000172,Fenchelknolle,passt_zu,Fisch,
KR000172,Fenchelknolle,passt_zu,Tomate,
KR000172,Fenchelknolle,passt_zu,Parmesan,
KR000172,Fenchelknolle,passt_zu,Olive,
KR000172,Fenchelknolle,kombiniert_mit,Dill,
KR000172,Fenchelknolle,kombiniert_mit,Petersilie,
KR000172,Fenchelknolle,kombiniert_mit,Knoblauch,
KR000172,Fenchelknolle,kombiniert_mit,Zitrone,
KR000173,Schwarzwurzel,laenderkueche,deutsch,0
KR000173,Schwarzwurzel,laenderkueche,belgisch,0
KR000173,Schwarzwurzel,laenderkueche,französisch,0
KR000173,Schwarzwurzel,passt_zu,Butter,
KR000173,Schwarzwurzel,passt_zu,Sahne,
KR000173,Schwarzwurzel,passt_zu,Zitrone,
KR000173,Schwarzwurzel,passt_zu,Schinken,
KR000173,Schwarzwurzel,passt_zu,Muskat,
KR000173,Schwarzwurzel,kombiniert_mit,Petersilie,
KR000173,Schwarzwurzel,kombiniert_mit,Kerbel,
KR000173,Schwarzwurzel,kombiniert_mit,Schalotte,
KR000173,Schwarzwurzel,kombiniert_mit,Estragon,
KR000174,Haferwurzel,laenderkueche,mitteleuropäisch,0
KR000174,Haferwurzel,laenderkueche,britisch,0
KR000174,Haferwurzel,passt_zu,Butter,
KR000174,Haferwurzel,passt_zu,Sahne,
KR000174,Haferwurzel,passt_zu,Zitrone,
KR000174,Haferwurzel,passt_zu,Pilz,
KR000174,Haferwurzel,passt_zu,Kartoffel,
KR000174,Haferwurzel,kombiniert_mit,Petersilie,
KR000174,Haferwurzel,kombiniert_mit,Kerbel,
KR000174,Haferwurzel,kombiniert_mit,Schalotte,
KR000174,Haferwurzel,kombiniert_mit,Muskat,
KR000175,Topinambur,laenderkueche,französisch,0
KR000175,Topinambur,laenderkueche,mitteleuropäisch,0
KR000175,Topinambur,laenderkueche,international/modern,1
KR000175,Topinambur,passt_zu,Haselnuss,
KR000175,Topinambur,passt_zu,Apfel,
KR000175,Topinambur,passt_zu,Sahne,
KR000175,Topinambur,passt_zu,Kartoffel,
KR000175,Topinambur,passt_zu,Pilz,
KR000175,Topinambur,kombiniert_mit,Thymian,
KR000175,Topinambur,kombiniert_mit,Petersilie,
KR000175,Topinambur,kombiniert_mit,Muskat,
KR000175,Topinambur,kombiniert_mit,Schalotte,
KR000176,Yacon,laenderkueche,südamerikanisch,0
KR000176,Yacon,laenderkueche,international/modern,1
KR000176,Yacon,passt_zu,Apfel,
KR000176,Yacon,passt_zu,Limette,
KR000176,Yacon,passt_zu,Joghurt,
KR000176,Yacon,passt_zu,Nuss,
KR000176,Yacon,passt_zu,Karotte,
KR000176,Yacon,kombiniert_mit,Minze,
KR000176,Yacon,kombiniert_mit,Koriander,
KR000176,Yacon,kombiniert_mit,Chili,
KR000176,Yacon,kombiniert_mit,Honig,
KR000177,Meerrettich,laenderkueche,deutsch,0
KR000177,Meerrettich,laenderkueche,österreichisch,0
KR000177,Meerrettich,laenderkueche,osteuropäisch,0
KR000177,Meerrettich,laenderkueche,nahöstlich,0
KR000177,Meerrettich,passt_zu,Rindfleisch,
KR000177,Meerrettich,passt_zu,Lachs,
KR000177,Meerrettich,passt_zu,Apfel,
KR000177,Meerrettich,passt_zu,Rote Bete,
KR000177,Meerrettich,passt_zu,Sahne,
KR000177,Meerrettich,kombiniert_mit,Dill,
KR000177,Meerrettich,kombiniert_mit,Schnittlauch,
KR000177,Meerrettich,kombiniert_mit,Senf,
KR000177,Meerrettich,kombiniert_mit,Zitrone,
KR000178,Wasabi,laenderkueche,japanisch,0
KR000178,Wasabi,passt_zu,Sushi,
KR000178,Wasabi,passt_zu,Sashimi,
KR000178,Wasabi,passt_zu,Sojasauce,
KR000178,Wasabi,passt_zu,Gurke,
KR000178,Wasabi,passt_zu,Rind,
KR000178,Wasabi,kombiniert_mit,Ingwer,
KR000178,Wasabi,kombiniert_mit,Sesam,
KR000178,Wasabi,kombiniert_mit,Frühlingszwiebel,
KR000178,Wasabi,kombiniert_mit,Reisessig,
KR000179,Rettich,laenderkueche,deutsch,0
KR000179,Rettich,laenderkueche,japanisch,0
KR000179,Rettich,laenderkueche,koreanisch,0
KR000179,Rettich,passt_zu,Butterbrot,
KR000179,Rettich,passt_zu,Salz,
KR000179,Rettich,passt_zu,Salat,
KR000179,Rettich,passt_zu,Joghurt,
KR000179,Rettich,passt_zu,asiatische Pickles,
KR000179,Rettich,kombiniert_mit,Schnittlauch,
KR000179,Rettich,kombiniert_mit,Dill,
KR000179,Rettich,kombiniert_mit,Sojasauce,
KR000180,Radieschen,laenderkueche,mitteleuropäisch,0
KR000180,Radieschen,laenderkueche,japanisch,0
KR000180,Radieschen,passt_zu,Butterbrot,
KR000180,Radieschen,passt_zu,Quark,
KR000180,Radieschen,passt_zu,Salat,
KR000180,Radieschen,passt_zu,Gurke,
KR000180,Radieschen,passt_zu,Ei,
KR000180,Radieschen,kombiniert_mit,Schnittlauch,
KR000180,Radieschen,kombiniert_mit,Petersilie,
KR000180,Radieschen,kombiniert_mit,Kresse,
KR000181,Schalotte,laenderkueche,französisch,0
KR000181,Schalotte,laenderkueche,mediterran,0
KR000181,Schalotte,passt_zu,Butter,
KR000181,Schalotte,passt_zu,Wein,
KR000181,Schalotte,passt_zu,Pilz,
KR000181,Schalotte,passt_zu,Fisch,
KR000181,Schalotte,passt_zu,Dressings,
KR000181,Schalotte,passt_zu,Essig,
KR000181,Schalotte,kombiniert_mit,Knoblauch,
KR000181,Schalotte,kombiniert_mit,Estragon,
KR000181,Schalotte,kombiniert_mit,Petersilie,
KR000181,Schalotte,kombiniert_mit,Thymian,
KR000182,Zwiebel,laenderkueche,deutsch,0
KR000182,Zwiebel,laenderkueche,französisch,0
KR000182,Zwiebel,laenderkueche,indisch,0
KR000182,Zwiebel,laenderkueche,nahöstlich,0
KR000182,Zwiebel,passt_zu,Kartoffel,
KR000182,Zwiebel,passt_zu,Tomate,
KR000182,Zwiebel,passt_zu,Butter,
KR000182,Zwiebel,passt_zu,Ei,
KR000182,Zwiebel,passt_zu,Fleisch,
KR000182,Zwiebel,passt_zu,Hülsenfrüchte,
KR000182,Zwiebel,kombiniert_mit,Knoblauch,
KR000182,Zwiebel,kombiniert_mit,Möhre,
KR000182,Zwiebel,kombiniert_mit,Sellerie,
KR000182,Zwiebel,kombiniert_mit,Petersilie,
KR000182,Zwiebel,kombiniert_mit,Thymian,
KR000183,Knoblauch,laenderkueche,mediterran,0
KR000183,Knoblauch,laenderkueche,chinesisch,0
KR000183,Knoblauch,laenderkueche,koreanisch,0
KR000183,Knoblauch,laenderkueche,nahöstlich,0
KR000183,Knoblauch,passt_zu,Tomate,
KR000183,Knoblauch,passt_zu,Butter,
KR000183,Knoblauch,passt_zu,Joghurt,
KR000183,Knoblauch,passt_zu,Fleisch,
KR000183,Knoblauch,passt_zu,Pilz,
KR000183,Knoblauch,passt_zu,Bohnen,
KR000183,Knoblauch,kombiniert_mit,Petersilie,
KR000183,Knoblauch,kombiniert_mit,Rosmarin,
KR000183,Knoblauch,kombiniert_mit,Thymian,
KR000183,Knoblauch,kombiniert_mit,Zitrone,
KR000183,Knoblauch,kombiniert_mit,Chili,
KR000184,Lauch,laenderkueche,französisch,0
KR000184,Lauch,laenderkueche,mitteleuropäisch,0
KR000184,Lauch,passt_zu,Kartoffel,
KR000184,Lauch,passt_zu,Sahne,
KR000184,Lauch,passt_zu,Käse,
KR000184,Lauch,passt_zu,Speck,
KR000184,Lauch,passt_zu,Pilz,
KR000184,Lauch,passt_zu,Quiche,
KR000184,Lauch,kombiniert_mit,Möhre,
KR000184,Lauch,kombiniert_mit,Sellerie,
KR000184,Lauch,kombiniert_mit,Zwiebel,
KR000184,Lauch,kombiniert_mit,Thymian,
KR000185,Bärlauch-Zwiebel,laenderkueche,mitteleuropäisch,0
KR000185,Bärlauch-Zwiebel,passt_zu,Kartoffel,
KR000185,Bärlauch-Zwiebel,passt_zu,Ei,
KR000185,Bärlauch-Zwiebel,passt_zu,Pilz,
KR000185,Bärlauch-Zwiebel,passt_zu,Frischkäse,
KR000185,Bärlauch-Zwiebel,passt_zu,Nudeln,
KR000185,Bärlauch-Zwiebel,kombiniert_mit,Schnittlauch,
KR000185,Bärlauch-Zwiebel,kombiniert_mit,Petersilie,
KR000185,Bärlauch-Zwiebel,kombiniert_mit,Sauerrahm,
KR000185,Bärlauch-Zwiebel,kombiniert_mit,Zitrone,
KR000186,Kartoffel,laenderkueche,deutsch,0
KR000186,Kartoffel,laenderkueche,österreichisch,0
KR000186,Kartoffel,laenderkueche,französisch,0
KR000186,Kartoffel,laenderkueche,südamerikanisch,0
KR000186,Kartoffel,passt_zu,Butter,
KR000186,Kartoffel,passt_zu,Quark,
KR000186,Kartoffel,passt_zu,Rosmarin,
KR000186,Kartoffel,passt_zu,Speck,
KR000186,Kartoffel,passt_zu,Lauch,
KR000186,Kartoffel,kombiniert_mit,Petersilie,
KR000186,Kartoffel,kombiniert_mit,Schnittlauch,
KR000186,Kartoffel,kombiniert_mit,Kümmel,
KR000186,Kartoffel,kombiniert_mit,Muskat,
KR000187,Süßkartoffel,laenderkueche,nordamerikanisch,0
KR000187,Süßkartoffel,laenderkueche,mexikanisch,0
KR000187,Süßkartoffel,laenderkueche,karibisch,0
KR000187,Süßkartoffel,laenderkueche,asiatisch,0
KR000187,Süßkartoffel,passt_zu,Limette,
KR000187,Süßkartoffel,passt_zu,Chili,
KR000187,Süßkartoffel,passt_zu,Kokos,
KR000187,Süßkartoffel,passt_zu,Feta,
KR000187,Süßkartoffel,passt_zu,schwarze Bohnen,
KR000187,Süßkartoffel,kombiniert_mit,Koriander,
KR000187,Süßkartoffel,kombiniert_mit,Kreuzkümmel,
KR000187,Süßkartoffel,kombiniert_mit,Paprika,
KR000187,Süßkartoffel,kombiniert_mit,Ingwer,
KR000188,Maniok,laenderkueche,westafrikanisch,0
